,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
7687,90.0,4.0,1.0,56.0,5.0,1.0,1.0,3.0,0.2,0.2,1.0,5.0,2.0,32.0,40.0,80.0,168.0,45.0,95.0,1.0,2.0
7688,86.0,1.0,1.0,44.0,10.0,3.0,2.0,5.0,0.3,0.3,0.0,0.0,0.0,15.0,29.0,51.7,74.0,29.0,41.0,1.0,1.0
7689,90.0,4.0,3.0,71.0,24.0,3.0,4.0,1.0,0.2,0.2,0.1,2.0,0.0,43.0,55.0,78.2,309.0,48.0,119.0,1.0,4.0
7690,45.0,0.0,0.0,22.0,8.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,13.0,16.0,81.3,71.0,9.0,13.0,0.0,0.0
7691,90.0,7.0,2.0,90.0,13.0,2.0,1.0,1.0,0.3,0.3,0.0,4.0,0.0,43.0,71.0,60.6,273.0,62.0,139.0,1.0,2.0
7692,90.0,3.0,0.0,43.0,22.0,1.0,4.0,0.0,0.4,0.4,0.0,5.0,2.0,26.0,31.0,83.9,172.0,32.0,49.0,2.0,3.0
7693,90.0,3.0,2.0,64.0,7.0,1.0,1.0,3.0,0.3,0.3,0.0,5.0,1.0,41.0,49.0,83.7,290.0,37.0,111.0,4.0,7.0
7694,90.0,3.0,0.0,57.0,20.0,1.0,1.0,2.0,0.2,0.2,0.4,4.0,1.0,32.0,42.0,76.2,164.0,31.0,63.0,0.0,1.0
7695,90.0,5.0,3.0,50.0,21.0,3.0,1.0,4.0,0.3,0.3,0.2,6.0,1.0,21.0,33.0,63.6,183.0,34.0,87.0,2.0,4.0
7696,90.0,6.0,3.0,54.0,14.0,0.0,0.0,2.0,0.4,0.4,0.4,4.0,0.0,23.0,34.0,67.6,170.0,37.0,66.0,1.0,3.0
7697,90.0,2.0,0.0,71.0,17.0,2.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,37.0,56.0,66.1,252.0,47.0,104.0,1.0,2.0
7698,90.0,2.0,0.0,72.0,26.0,0.0,2.0,1.0,0.3,0.3,0.4,3.0,0.0,50.0,61.0,82.0,241.0,46.0,92.0,0.0,0.0
7699,90.0,1.0,0.0,84.0,16.0,5.0,0.0,2.0,0.0,0.0,0.1,3.0,0.0,47.0,70.0,67.1,345.0,53.0,166.0,5.0,6.0
7700,90.0,0.0,0.0,43.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,50.0,175.0,25.0,44.0,0.0,1.0
7701,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0
7702,30.0,0.0,0.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,46.2,23.0,9.0,12.0,1.0,1.0
7703,90.0,4.0,2.0,50.0,17.0,1.0,2.0,1.0,0.2,0.2,0.1,3.0,1.0,25.0,36.0,69.4,266.0,32.0,123.0,4.0,6.0
7704,90,0,0,,,,0,,,,,,,,,,,,,,
7705,90,0,0,,,,0,,,,,,,,,,,,,,
7706,90,1,0,108,2,0,0,0,0.1,0.1,0.1,1,0,88,105,83.8,586,88,100,0,0
7707,90,0,0,91,19,3,0,1,0.0,0.0,0.0,2,1,79,86,91.9,632,73,247,3,3
7708,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7709,90,0,0,64,7,1,1,1,0.0,0.0,0.0,2,1,41,56,73.2,300,47,107,2,3
7710,90,2,0,60,7,1,2,1,0.1,0.1,0.1,3,1,36,52,69.2,356,31,64,0,1
7711,90,0,0,56,14,0,0,2,0.0,0.0,0.1,2,1,36,49,73.5,407,38,63,1,1
7712,45,0,0,62,8,2,0,1,0.0,0.0,0.0,1,0,46,54,85.2,354,36,118,0,0
7713,57,0,0,50,8,0,3,1,0.0,0.0,0.1,1,1,39,45,86.7,278,33,110,1,1
7714,,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,5,1,0,0,0
7715,90,0,0,78,8,4,2,2,0.0,0.0,0.0,0,0,58,64,90.6,471,60,166,0,0
7716,45,0,0,10,9,2,1,0,0.0,0.0,0.0,0,0,6,7,85.7,46,6,44,0,0
7717,45,0,0,31,8,4,0,2,0.0,0.0,0.0,0,0,18,20,90.0,167,14,16,0,0
7718,90,1,0,83,16,1,1,2,0.1,0.1,0.0,0,0,55,73,75.3,463,53,134,1,3
7719,90,1,0,51,10,0,3,4,0.1,0.1,0.1,1,0,33,41,80.5,358,28,64,1,2
7720,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7721,22,0,0,27,2,1,2,1,0.0,0.0,0.7,2,2,20,22,90.9,217,15,104,1,1
7722,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7723,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7724,90,2,1,76,8,2,2,2,0.1,0.1,0.0,3,0,51,66,77.3,292,44,142,1,2
7725,90,0,0,51,20,4,1,0,0.0,0.0,0.0,0,0,37,42,88.1,286,28,49,4,4
7726,90,0,0,80,18,3,2,2,0.0,0.0,0.0,0,0,61,73,83.6,426,36,120,0,1
7727,,0,0,3,0,1,0,0,0.0,0.0,0.0,1,1,2,3,66.7,50,2,1,0,0
7728,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7729,77,2,0,69,18,1,2,2,0.0,0.0,0.0,1,0,48,53,90.6,407,48,168,3,4
7730,71,1,1,56,15,3,3,1,0.1,0.1,0.0,1,0,39,49,79.6,346,39,139,1,1
7731,90,0,0,59,14,1,1,1,0.0,0.0,0.0,0,0,43,50,86.0,285,40,209,0,0
7732,90,1,0,65,22,6,2,1,0.1,0.1,0.0,1,0,41,51,80.4,299,44,137,3,4
7733,90,0,0,83,15,6,2,3,0.0,0.0,0.0,0,0,70,73,95.9,391,51,176,0,1
7734,90,0,0,89,7,2,2,5,0.0,0.0,0.0,1,0,61,73,83.6,365,47,170,1,1
7735,90.0,0.0,0.0,70.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,52.0,61.0,85.2,407.0,41.0,68.0,0.0,0.0
7736,90.0,1.0,1.0,99.0,14.0,2.0,1.0,2.0,0.0,0.0,0.1,4.0,0.0,82.0,91.0,90.1,353.0,81.0,289.0,3.0,3.0
7737,90.0,0.0,0.0,93.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,84.0,82.1,455.0,61.0,125.0,0.0,1.0
7738,90.0,0.0,0.0,87.0,10.0,0.0,0.0,1.0,0.0,0.0,0.2,6.0,1.0,70.0,83.0,84.3,334.0,76.0,146.0,1.0,1.0
7739,90.0,2.0,0.0,83.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,84.0,258.0,60.0,142.0,1.0,1.0
7740,90.0,3.0,0.0,95.0,14.0,1.0,3.0,1.0,0.2,0.2,0.0,4.0,0.0,75.0,84.0,89.3,250.0,80.0,100.0,4.0,5.0
7741,74.0,1.0,1.0,57.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,80.0,266.0,40.0,73.0,0.0,0.0
7742,16.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,6.0,10.0,8.0,0.0,0.0
7743,9.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,5.0,43.0,0.0,0.0
7744,23.0,0.0,0.0,15.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,21.0,10.0,12.0,0.0,1.0
7745,90.0,2.0,0.0,105.0,13.0,2.0,1.0,0.0,0.1,0.1,0.1,5.0,0.0,89.0,98.0,90.8,291.0,78.0,223.0,0.0,2.0
7746,6.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,75.0,38.0,6.0,71.0,0.0,0.0
7747,90.0,1.0,0.0,87.0,17.0,2.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,50.0,68.0,73.5,374.0,44.0,116.0,1.0,2.0
7748,90.0,4.0,1.0,93.0,3.0,2.0,1.0,1.0,0.2,0.2,0.1,4.0,0.0,64.0,77.0,83.1,580.0,63.0,251.0,2.0,3.0
7749,20.0,0.0,0.0,22.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,95.0,24.0,17.0,18.0,0.0,0.0
7750,90.0,3.0,1.0,69.0,5.0,2.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,51.0,60.0,85.0,269.0,50.0,127.0,1.0,2.0
7751,24.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,22.0,11.0,27.0,0.0,0.0
7752,90.0,1.0,1.0,74.0,7.0,1.0,2.0,0.0,0.1,0.1,0.4,3.0,0.0,62.0,70.0,88.6,309.0,54.0,59.0,0.0,0.0
7753,90.0,0.0,0.0,77.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,61.0,71.0,85.9,311.0,57.0,215.0,0.0,0.0
7754,90.0,2.0,0.0,107.0,12.0,2.0,0.0,4.0,0.1,0.1,0.6,3.0,1.0,85.0,96.0,88.5,398.0,72.0,241.0,1.0,1.0
7755,90.0,0.0,0.0,81.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,79.7,532.0,52.0,123.0,1.0,2.0
7756,45.0,0.0,0.0,41.0,7.0,2.0,0.0,0.0,0.0,0.0,0.4,2.0,1.0,28.0,37.0,75.7,176.0,25.0,44.0,0.0,0.0
7757,73.0,3.0,2.0,80.0,8.0,1.0,0.0,0.0,0.1,0.1,0.3,4.0,0.0,65.0,73.0,89.0,204.0,72.0,189.0,3.0,3.0
7758,90,1,1,,,,0,,,,,,,,,,,,,,
7759,90,0,0,,,,4,,,,,,,,,,,,,,
7760,11,0,0,,,,0,,,,,,,,,,,,,,
7761,90,0,0,35,26,1,0,2,0.0,0.0,0.0,0,0,22,30,73.3,116,24,8,0,0
7762,90,2,1,55,16,1,0,0,0.2,0.2,0.0,1,0,42,51,82.4,275,43,75,0,0
7763,84,1,1,73,23,1,0,1,0.0,0.0,0.2,5,0,49,62,79.0,474,42,73,0,0
7764,61,0,0,52,14,1,0,2,0.0,0.0,0.0,1,0,32,44,72.7,345,35,73,0,0
7765,72,1,0,49,23,2,1,1,0.0,0.0,0.4,2,1,30,42,71.4,293,31,63,0,0
7766,75,0,0,66,19,3,3,2,0.0,0.0,0.1,1,0,37,54,68.5,365,39,84,1,1
7767,90,0,0,82,12,2,1,4,0.0,0.0,0.1,3,0,64,76,84.2,357,58,101,0,1
7768,90,0,0,49,11,2,1,4,0.0,0.0,0.0,1,0,21,35,60.0,180,18,39,3,3
7769,90,0,0,61,21,1,1,0,0.0,0.0,0.0,0,0,28,49,57.1,291,31,56,0,1
7770,90,1,0,76,26,6,1,2,0.0,0.0,0.0,1,0,47,63,74.6,366,37,42,0,2
7771,90,0,0,76,17,1,3,1,0.0,0.0,0.0,2,0,52,69,75.4,253,56,132,0,0
7772,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7773,90,0,0,57,26,3,1,1,0.0,0.0,0.0,1,0,36,52,69.2,263,28,35,0,0
7774,81,0,0,58,37,3,1,1,0.0,0.0,0.0,2,0,31,51,60.8,253,33,63,0,1
7775,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7776,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7777,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7778,90,1,0,64,15,2,2,1,0.0,0.0,0.0,1,0,36,54,66.7,336,27,101,1,1
7779,90,0,0,40,18,1,1,2,0.0,0.0,0.0,0,0,20,33,60.6,115,20,24,0,0
7780,90,0,0,49,16,1,6,3,0.0,0.0,0.0,0,0,25,41,61.0,311,22,61,1,1
7781,90,0,0,55,11,4,3,2,0.0,0.0,0.0,1,0,21,43,48.8,230,26,20,1,1
7782,90,1,1,55,11,2,1,3,0.0,0.0,0.0,3,1,30,40,75.0,277,28,134,2,3
7783,90,0,0,79,17,5,0,1,0.0,0.0,0.0,0,0,37,62,59.7,332,38,31,0,0
7784,90,0,0,67,13,1,0,2,0.0,0.0,0.5,2,0,36,53,67.9,330,36,126,0,3
7785,90,0,0,69,8,0,2,1,0.0,0.0,0.0,1,0,44,62,71.0,328,36,148,0,0
7786,45,0,0,42,7,0,0,1,0.0,0.0,0.0,0,0,29,36,80.6,273,19,28,0,0
7787,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7788,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7789,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7790,12,1,0,14,4,1,0,0,0.0,0.0,0.0,0,0,11,13,84.6,22,11,26,0,0
7791,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7792,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7793,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7794,80,0,0,33,44,3,2,1,0.0,0.0,0.1,2,0,15,22,68.2,127,17,67,0,3
7795,85,4,0,111,16,1,0,0,0.2,0.2,0.0,2,0,100,105,95.2,200,89,158,0,0
7796,12,0,0,6,2,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
7797,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7798,24,0,0,37,4,1,1,0,0.0,0.0,0.2,2,0,27,34,79.4,81,28,42,0,0
7799,90,2,0,99,23,1,3,0,0.1,0.1,0.1,5,0,85,92,92.4,249,75,137,0,0
7800,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7801,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7802,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7803,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7804,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7805,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7806,24,2,1,15,0,0,0,0,0.1,0.1,0.0,0,0,9,10,90.0,11,14,82,0,0
7807,78,0,0,40,11,1,1,1,0.0,0.0,0.5,2,1,20,36,55.6,112,34,139,0,0
7808,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7809,10,0,0,5,2,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,7,3,6,0,0
7810,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7811,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7812,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7813,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
7814,18,0,0,9,4,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,18,7,65,0,1
7815,33,0,0,21,10,1,1,1,0.0,0.0,0.0,2,0,8,15,53.3,33,20,93,2,3
7816,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
