,0
Stephen Ireland,"['\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg']"
Luciano Narsingh,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Wesley Hoedt,['\xa0Yellow card suspension']
Jack Payne,"['not in squad', 'not in squad', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad']"
Laurent Koscielny,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Thigh Problems', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad']"
Danny Drinkwater,"['Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Kasey Palmer,"['not in squad', 'not in squad', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', 'not in squad', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems']"
Andre Gray,"['Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court']"
Marcus Browne,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Sandro Ramírez,"['\xa0Thigh Problems', '\xa0Hamstring contusion', '\xa0Hamstring contusion', '\xa0Hamstring contusion', '\xa0Hamstring contusion', '\xa0Hamstring contusion', '\xa0Hamstring contusion', '\xa0Hamstring contusion', '\xa0Thigh Problems']"
Divock Origi,[]
Alexander Sörloth,['With the U21s']
Nathan Redmond,"['not in squad', '\xa0Red card suspension', 'not in squad']"
Ademola Lookman,"['not in squad', 'International match', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Connor Goldson,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', 'not in squad', 'not in squad']"
Ahmed Musa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Andreas Christensen,"['\xa0Strain in the thigh and gluteal muscles', '\xa0Strain in the thigh and gluteal muscles', '\xa0Strain in the thigh and gluteal muscles', '\xa0Strain in the thigh and gluteal muscles', '\xa0Strain in the thigh and gluteal muscles', '\xa0Back trouble', '\xa0Strain in the thigh and gluteal muscles']"
Tiemoué Bakayoko,"['\xa0Yellow card suspension', '\xa0Rest ', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Christian Walton,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad']"
Nathan Ferguson,[]
Dujon Sterling,"['not in squad', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s']"
Aaron Connolly,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'With the U21s']"
Lys Mousset,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Kyle Bartley,"['not in squad', 'not in squad', 'not in squad']"
Julien Ngoy,"['not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Miguel Britos,"['not in squad', 'not in squad', '\xa0Indirect card suspension', '\xa0Yellow card suspension', '\xa0Indirect card suspension', '\xa0Indirect card suspension', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad']"
Ramadan Sobhi,"['not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'Called up to national team', 'International match', 'International match', 'International match', 'International match', 'International match']"
Grzegorz Krychowiak,"['not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Fractured Rib', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Fractured Rib', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Fractured Rib', 'not in squad']"
Muhamed Besic,"['\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury']"
Gareth McAuley,"['not in squad', 'not in squad']"
Matt Butcher,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rob Elliot,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Moussa Sissoko,"['not in squad', 'Suspension through sports court', 'Suspension through sports court', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'Suspension through sports court']"
Ryan Allsop,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rohan Ince,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Reece Oxford,"['With the U21s', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad']"
Jack Stephens,"['With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Bojan Krkic,"['not in squad', 'not in squad', 'not in squad']"
Vincent Kompany,"['\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Leg Injury', 'not in squad', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Leg Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Leg Injury', '\xa0Leg Injury', 'not in squad']"
Daniel James,"['International match', 'not in squad', 'not in squad', 'not in squad', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Massadio Haidara,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Davy Pröpper,[]
Ezequiel Schelotto,"['\xa0Unknown Injury', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', 'not in squad']"
Chris Wood,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Dwight Gayle,"['not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad']"
Jairo Riedewald,"['\xa0Knee Problems', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Tom Heaton,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Wallace Oliveira,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Pierre-Emerick Aubameyang,"['International match', 'Suspended', '\xa0Calf Problems', '\xa0Adductor problems']"
Molla Wagué,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', 'With the 2nd team', 'not in squad', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', 'Called up to national team', 'International match', 'International match', 'not in squad', '\xa0Shoulder Injury', 'With the 2nd team']"
Isaac Hayden,"['\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', 'not in squad', 'not in squad']"
Cohen Bramall,"['not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad']"
Dusan Tadic,"['\xa0Nose Injury', '\xa0Nose Injury', '\xa0Nose Injury', '\xa0Nose Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Nose Injury']"
Marcus McGuane,"['With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'With youth team', 'With the 2nd team', 'With youth team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team']"
Lasse Sörensen,"['With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'no information available']"
Asmir Begovic,[]
Petr Cech,"['\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Will Hughes,"['\xa0Yellow card suspension', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'not in squad']"
Martin Dubravka,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad']"
Danny Ward,"['not in squad', 'not in squad', '\xa0Red card suspension']"
Tareiq Holmes-Dennis,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Shaun Hobson,[]
Konstantinos Mavropanos,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With U19', 'With U19', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Shayne Lavery,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
