0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Ioritz Landeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc Muniesa,0,0,0,0,0, Muscular problems, Muscular problems, Muscular problems, Muscular problems,0,0,0,0,0, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad
Djené,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0
Carles Planas,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,not in squad,not in squad,not in squad,not in squad,not in squad,0, Nose Injury,0,0,0,not in squad,0,0,0,not in squad,0,not in squad,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,not in squad,0
Diego Llorente,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0
Christian Santos,0,0,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,0,0,0,0, Indirect card suspension,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad
Luka Modric,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,not in squad,0,not in squad,0,0,0,0
Borja García,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Álvaro González,0,0,0,0,0,0,0,0,0,0, Yellow card suspension, Minor Knock,0,0,0,0,0,0,0,0,not in squad,0,0,0, Yellow card suspension,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0
Diego Pampín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fede Cartabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension, Muscular problems, Muscular problems, Muscular problems, Muscular problems, Muscular problems,0,0,0,0,0,0,not in squad,not in squad, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0, Muscle Injury, Muscle Injury, Muscle Injury
Manu Morlanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Óscar Rodríguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fernando Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0
Cristian Rivero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vitorino Antunes,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo Duro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu Flamini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0, Muscle Injury,0,not in squad
Óscar Gil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabri Salazar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raúl Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hip Injury, Hip Injury,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility,No eligibility
Kepa,0,0, Influenza,0,0,0,0,0,0,0,0,0,0,0,0, Metatarsal bone bruise, Metatarsal bone bruise, Metatarsal bone bruise, Metatarsal bone bruise, Metatarsal bone bruise, Metatarsal bone bruise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ximo Navarro,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0
Joel Campbell,0,0, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery,0,0,0, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle, Sprained ankle,0,0,0,0,0,0,0,0,0,0,0
Pere Pons,0,0,0,0,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury,0,0, Yellow card suspension, Muscular problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolito,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Groin Injury, Groin Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitrios Siovas, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre,0,0,0,0,0,0,0,0,0,0, Torn Muscle Fibre, Torn Muscle Fibre,0, Torn Muscle Fibre,0,not in squad,0,not in squad,0,0, Indirect card suspension,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,not in squad,0
Luis Muriel,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0
Sergio Ramos,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0, Nasal Bone Fracture,0, Indirect card suspension,0,0, Muscle Injury, Muscle Injury, Muscle Injury, Calf Problems,0,0,0, Yellow card suspension,0,0,0,not in squad,not in squad,0,0,0,0,not in squad,0,not in squad,0
Mikel Balenziaga,0,not in squad,0,not in squad,0,0,0,0, Sprained ankle, Sprained ankle,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury
Sergi Gómez,0,0,0,0,0,0,0,0,0,0,0,0, Calf Injury,0, Shoulder Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehdi Lacen,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Facundo Roncaglia,0,0, Back Injury,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Shoulder Injury,0,0,0
David López,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aymeric Laporte,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Álvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Peñalba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury
Axel Werner,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0
José Luis Morales,0,0, Indirect card suspension, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dani Rebollo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrián González,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension, Red card suspension,0,0,0,0,0,0,0, Yellow card suspension, Knee Problems, Knee Problems, Knee Problems,0,0,0,0,0,0,0,0,0
Nabil El Zhar,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad
Guido Pizarro,0,0,International match, Calf Injury, Calf Injury,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0
Víctor López,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leandro Cabrera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury
Tomás Pina,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0
Daniel Torres,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0
Andrés Prieto,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costel Pantilimon,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0, Back Injury, Back Injury,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juanfran,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariano Barbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,0
Iñigo Lekue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tana,0,0,not in squad,not in squad,0,0,0,0,not in squad,0,not in squad,0,0,0, Muscular problems,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,not in squad,0,not in squad,not in squad,not in squad
Mujaid Sadick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matías Nahuel,0,not in squad,0,not in squad,not in squad,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Álvaro Jiménez,0, Indirect card suspension,0,0,0,0,0,0, Bruised Rib,0,0,0,0,0,0,not in squad,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,not in squad,not in squad,not in squad,0,0,not in squad,0,not in squad,not in squad,not in squad
Walter Montoya,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Manuel Jurado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems,not in squad,0, Muscular problems,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,not in squad
Alfonso Pedraza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sprained ankle,0,0, Yellow card suspension,0, Hamstring Injury
Adrián Ortolá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Duarte,not in squad,0,not in squad,not in squad,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0, Indirect card suspension,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury
Adrián Marín, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,not in squad,not in squad,not in squad,0,0,0,not in squad,0,0,0,0, Hamstring Injury, Hamstring Injury,0,not in squad,not in squad,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,0
Marcos Llorente,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad,0,0,not in squad,not in squad, Shoulder Injury,not in squad,0,not in squad,not in squad,not in squad,0,0,0,not in squad,not in squad,0,0,0,not in squad,0,0,not in squad,not in squad,not in squad
Carlos Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koke,0,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naldo,0,0,0,0,0,not in squad,0,not in squad,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,not in squad,0,0,0
Daniel Carvajal,0,0,0,0,0,0, Virus Infection, Virus Infection, Virus Infection, Virus Infection, Virus Infection,0,0,0, Yellow card suspension,0,0, Red card suspension,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0
Guilherme,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,not in squad,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0, Yellow card suspension,0,0,0,0,0,0
Lionel Messi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special leave,0,0,0,0,0,0,0,0,not in squad,0
Hugo Mallo,0,0,0,0,0,0,0, Hamstring Injury,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0, Toe Injury,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0
David Zurutuza,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezequiel Muñoz,0,0,0,0, Back Injury, Back Injury, Back Injury, Back Injury, Back Injury,not in squad,0,0,0, Achilles tendon problems, Achilles tendon problems,not in squad,0,0,not in squad,not in squad,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0, Bruised Foot, Bruised Foot,not in squad,0,0
Alberto Redondo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pau Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Asenjo, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture,not in squad, Back trouble, Back trouble, Back trouble, Back trouble, Back trouble, Back trouble, Back trouble, Back trouble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad
Juanpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Martínez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0
Florin Andone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knock,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad
Saúl García,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury
Rúben Semedo,0,0,0,0,0,0,not in squad, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
Diego González,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0, Muscular problems, Muscular problems,0,0,0,0,0,0
Nereo Champagne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Wass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Herniated Disc, Herniated Disc, Herniated Disc,0,0,0,0,0,0,0,0,0
Jason,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,not in squad,0, Hamstring Injury,0,0,0,0,0,not in squad,0
Sergio Lozano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Héctor Hernández,0, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury
Javi Fuego,0,0,0,0,0, Flu,0,0,0,0,0,0,0,0,0,not in squad,0,0, Yellow card suspension,0,not in squad,0,0,0,0,0, Sprained ankle, Sprained ankle,0,0,0,0,0,0, Knock,0,0,0
Gerard Valentín,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,0,0,not in squad, Muscle Injury, Muscle Injury, Muscle Injury,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0
Nemanja Radoja,0,0, Knee Problems, Knee Problems, Knee Problems, Knee Problems, Knee Problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury,0,0
Gabriel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad,0,not in squad,0,0,0, Knee Injury,0,0,0, Yellow card suspension,0,0,0, Red card suspension, Red card suspension,not in squad
Zouhair Feddal,0,0,0,0,0,0,0,0, Leg Injury, Leg Injury, Leg Injury, Leg Injury, Leg Injury,0,0,0,0,0, Yellow card suspension,0,0,0, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture, Achilles tendon rupture
Jordi Alba,0,0,0,0,0,0,0,0, Tear in the abductor muscle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0
Javier Mascherano,0,0,0,0,0,0,0,0,0, Influenza,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0, Muscular problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Soria,0, Finger Injury, Finger Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivi López,0,0,0,0,0,0, Adductor problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bruised Foot,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad,not in squad,not in squad
Aritz Aduriz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0, Abdominal Strain, Abdominal Strain,0,0,0
Eloi Amagat,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad
Marcelo,0,0,0, Red card suspension,0, Muscle Injury, Muscle Injury,0,0,0,0,0,0,0,0, Muscle Injury,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury,0,0,0,not in squad,0,0,0,not in squad,0,0,0,0
Zakaria Bakkali,0,0,0,0, Ankle problems, Ankle problems,0,0,0,0,0,0, Calf Injury, Calf Injury,0,0,not in squad,0,not in squad,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0, Ankle Injury, Ankle Injury,0,0,0
Marc Cucurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luisinho,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury,0,not in squad,0,0,0,0,0,0,0
Loïc Rémy,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0, Indirect card suspension, Influenza, Influenza,0,0,0, Muscle Injury, Muscle Injury,0,0,0
Álvaro Vázquez, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Busquets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0, Foot Injury, Foot Injury, Bruised Foot,0, Bruised Foot,0,0,0,0,0
Julio Gracia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Sobrino,0,0,0,0,0,0,not in squad,not in squad,0,0,0,not in squad,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0
Toño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle, Torn muscle bundle
Mauricio Lemos,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergi González,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Isaac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel Paulista, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,not in squad
Munir El Haddadi,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0
Ander Guevara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casemiro,0,0,0,0,0,0,0,International match,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0, Gastric problems,0,0,0,0,0,0,0,0,0,0,0,0
