,Press_int,Tackles,Interceptions,Blocks_int,Completed Passes,Attempted Passes,Distance Passes,Carries_int,Distance Carries,0
9495,22.0,0.0,1.0,1.0,31.0,44.0,79.0,39.0,135.0,False
9496,17.0,1.0,0.0,0.0,33.0,42.0,107.0,43.0,87.0,False
9497,52.0,3.0,0.0,0.0,17.0,23.0,55.0,25.0,69.0,False
9498,23.0,2.0,0.0,5.0,20.0,31.0,123.0,29.0,113.0,False
9499,15.0,3.0,0.0,0.0,31.0,40.0,153.0,35.0,157.0,False
9500,9.0,1.0,0.0,0.0,33.0,38.0,99.0,31.0,85.0,False
9501,18.0,5.0,0.0,2.0,36.0,56.0,162.0,50.0,162.0,False
9502,36.0,3.0,1.0,2.0,13.0,25.0,46.0,25.0,45.0,False
9503,5.0,3.0,0.0,2.0,27.0,35.0,64.0,30.0,90.0,False
9504,6.0,0.0,0.0,0.0,8.0,11.0,16.0,12.0,11.0,False
9505,32.0,3.0,0.0,2.0,32.0,42.0,135.0,37.0,148.0,False
9506,4.0,1.0,0.0,0.0,9.0,11.0,69.0,9.0,36.0,False
9507,11.0,0.0,1.0,2.0,38.0,54.0,165.0,44.0,152.0,False
9508,29.0,3.0,1.0,0.0,20.0,29.0,102.0,30.0,89.0,False
9509,12.0,0.0,0.0,2.0,34.0,42.0,171.0,41.0,161.0,False
9510,14.0,1.0,1.0,0.0,29.0,43.0,132.0,33.0,55.0,False
9511,9.0,1.0,0.0,0.0,23.0,27.0,68.0,27.0,59.0,False
9512,29.0,0.0,0.0,1.0,36.0,43.0,171.0,42.0,195.0,False
9513,20.0,0.0,1.0,1.0,11.0,15.0,51.0,15.0,30.0,False
9515,11.0,0.0,1.0,0.0,21.0,24.0,89.0,20.0,33.0,False
9516,6.0,0.0,2.0,3.0,31.0,36.0,90.0,33.0,40.0,False
9517,25.0,1.0,0.0,1.0,46.0,52.0,158.0,54.0,262.0,False
9518,6.0,0.0,0.0,2.0,41.0,48.0,103.0,38.0,74.0,False
9519,9.0,0.0,4.0,3.0,40.0,47.0,86.0,41.0,77.0,False
9520,19.0,0.0,0.0,1.0,41.0,44.0,108.0,45.0,71.0,False
9521,13.0,0.0,0.0,0.0,12.0,14.0,12.0,16.0,69.0,False
9522,14.0,0.0,1.0,3.0,53.0,64.0,119.0,56.0,108.0,False
9523,6.0,1.0,1.0,1.0,71.0,74.0,247.0,70.0,145.0,False
9525,17.0,2.0,0.0,0.0,52.0,60.0,82.0,42.0,136.0,False
9526,15.0,2.0,2.0,0.0,37.0,40.0,72.0,35.0,69.0,False
9527,3.0,0.0,0.0,0.0,3.0,3.0,11.0,2.0,37.0,False
9528,15.0,3.0,2.0,1.0,44.0,47.0,139.0,49.0,158.0,False
9529,3.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,20.0,False
9530,12.0,2.0,2.0,2.0,27.0,28.0,124.0,27.0,119.0,False
9531,25.0,3.0,2.0,1.0,35.0,43.0,222.0,44.0,273.0,False
9532,11.0,1.0,0.0,1.0,49.0,52.0,151.0,43.0,54.0,False
9533,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,False
9534,12.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,24.0,False
9535,15.0,0.0,2.0,0.0,32.0,37.0,101.0,33.0,99.0,False
9536,2.0,0.0,0.0,0.0,6.0,6.0,33.0,7.0,47.0,False
9537,25.0,3.0,1.0,3.0,21.0,26.0,52.0,29.0,56.0,False
9538,4.0,0.0,1.0,0.0,29.0,31.0,70.0,32.0,65.0,False
9539,5.0,0.0,2.0,2.0,76.0,80.0,235.0,75.0,244.0,False
9540,29.0,3.0,0.0,0.0,40.0,41.0,85.0,41.0,87.0,False
9541,7.0,0.0,1.0,1.0,40.0,43.0,109.0,41.0,110.0,False
9542,6.0,0.0,0.0,3.0,38.0,44.0,167.0,37.0,145.0,False
9543,15.0,1.0,2.0,0.0,58.0,58.0,141.0,51.0,199.0,False
9544,6.0,0.0,0.0,0.0,78.0,84.0,259.0,74.0,253.0,False
9545,8.0,1.0,4.0,1.0,24.0,44.0,338.0,23.0,147.0,False
9546,6.0,2.0,2.0,5.0,13.0,18.0,170.0,11.0,39.0,False
9547,6.0,3.0,3.0,1.0,22.0,25.0,136.0,20.0,70.0,False
9548,2.0,0.0,1.0,0.0,6.0,10.0,77.0,5.0,7.0,False
9549,1.0,0.0,1.0,2.0,16.0,28.0,135.0,19.0,73.0,False
9550,15.0,2.0,4.0,2.0,17.0,26.0,124.0,20.0,106.0,False
9551,11.0,1.0,2.0,5.0,31.0,59.0,368.0,37.0,202.0,False
9552,10.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,12.0,False
9553,8.0,2.0,0.0,1.0,23.0,38.0,322.0,23.0,47.0,False
9554,20.0,1.0,0.0,2.0,39.0,48.0,347.0,35.0,83.0,False
9555,37.0,2.0,6.0,1.0,29.0,38.0,221.0,31.0,105.0,False
9556,21.0,2.0,2.0,2.0,13.0,22.0,140.0,18.0,34.0,False
9557,9.0,1.0,2.0,1.0,37.0,43.0,218.0,34.0,127.0,False
9558,9.0,3.0,0.0,2.0,43.0,52.0,304.0,41.0,156.0,False
9559,7.0,3.0,0.0,1.0,4.0,9.0,32.0,5.0,31.0,False
9561,8.0,3.0,1.0,1.0,31.0,44.0,184.0,26.0,22.0,False
9563,10.0,1.0,2.0,3.0,15.0,26.0,92.0,10.0,29.0,False
9564,15.0,4.0,4.0,2.0,12.0,18.0,68.0,11.0,14.0,False
9565,16.0,0.0,2.0,1.0,16.0,22.0,80.0,18.0,13.0,False
9568,6.0,0.0,1.0,2.0,3.0,4.0,3.0,2.0,0.0,False
9573,13.0,2.0,0.0,0.0,19.0,36.0,44.0,35.0,70.0,False
9574,17.0,2.0,0.0,0.0,19.0,28.0,153.0,26.0,102.0,False
9575,11.0,1.0,0.0,0.0,7.0,14.0,22.0,14.0,43.0,False
9576,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,2.0,False
9577,7.0,0.0,0.0,0.0,6.0,10.0,47.0,15.0,77.0,False
9578,1.0,0.0,0.0,1.0,3.0,4.0,11.0,10.0,9.0,False
9579,4.0,1.0,0.0,0.0,4.0,7.0,3.0,9.0,50.0,False
9580,4.0,1.0,0.0,0.0,8.0,13.0,40.0,23.0,177.0,False
9581,19.0,1.0,0.0,1.0,12.0,17.0,20.0,29.0,227.0,False
9582,13.0,1.0,0.0,1.0,6.0,13.0,12.0,18.0,79.0,False
9583,16.0,0.0,0.0,1.0,15.0,21.0,87.0,38.0,249.0,False
9584,21.0,1.0,0.0,2.0,19.0,33.0,59.0,35.0,105.0,False
9585,0.0,0.0,0.0,0.0,3.0,6.0,5.0,9.0,53.0,False
9586,3.0,0.0,0.0,1.0,7.0,9.0,30.0,12.0,49.0,False
9587,3.0,0.0,1.0,0.0,6.0,10.0,0.0,11.0,30.0,False
9588,10.0,1.0,1.0,0.0,5.0,10.0,18.0,21.0,104.0,False
9589,15.0,0.0,1.0,1.0,14.0,23.0,36.0,26.0,136.0,False
9590,7.0,0.0,0.0,0.0,4.0,6.0,2.0,10.0,13.0,False
9591,5.0,0.0,0.0,0.0,3.0,5.0,15.0,15.0,76.0,False
9592,4.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,5.0,False
9593,15.0,1.0,0.0,1.0,4.0,13.0,15.0,16.0,126.0,False
9594,27.0,0.0,0.0,0.0,10.0,24.0,34.0,30.0,113.0,False
9595,19.0,0.0,0.0,0.0,10.0,16.0,48.0,22.0,75.0,False
9596,6.0,0.0,1.0,1.0,12.0,17.0,21.0,33.0,236.0,False
9597,6.0,2.0,1.0,0.0,26.0,40.0,106.0,52.0,182.0,False
9598,13.0,1.0,0.0,2.0,21.0,31.0,116.0,32.0,176.0,False
9599,34.0,0.0,0.0,1.0,8.0,15.0,8.0,36.0,117.0,False
9600,11.0,0.0,1.0,1.0,24.0,34.0,78.0,32.0,124.0,False
9601,11.0,1.0,0.0,0.0,14.0,17.0,63.0,19.0,76.0,False
9602,12.0,1.0,0.0,0.0,24.0,35.0,103.0,44.0,240.0,False
9603,26.0,1.0,0.0,0.0,19.0,26.0,45.0,34.0,142.0,False
9604,10.0,1.0,0.0,2.0,12.0,16.0,68.0,24.0,104.0,False
9605,4.0,0.0,0.0,0.0,5.0,6.0,38.0,8.0,90.0,False
9606,2.0,0.0,2.0,0.0,37.0,46.0,468.0,32.0,168.0,False
9607,5.0,0.0,1.0,3.0,27.0,37.0,282.0,22.0,31.0,False
9608,11.0,3.0,0.0,1.0,59.0,77.0,289.0,56.0,173.0,False
9611,12.0,1.0,3.0,1.0,38.0,49.0,334.0,37.0,74.0,False
9615,8.0,1.0,0.0,1.0,18.0,24.0,253.0,15.0,44.0,False
9616,5.0,1.0,2.0,3.0,28.0,41.0,181.0,29.0,102.0,False
9617,11.0,2.0,7.0,2.0,39.0,50.0,301.0,38.0,93.0,False
9618,2.0,0.0,0.0,0.0,32.0,35.0,244.0,25.0,56.0,False
9619,2.0,1.0,3.0,0.0,59.0,71.0,434.0,55.0,253.0,False
9620,7.0,2.0,1.0,1.0,7.0,9.0,61.0,3.0,0.0,False
9621,3.0,3.0,6.0,3.0,13.0,14.0,57.0,13.0,18.0,False
9622,8.0,2.0,2.0,1.0,14.0,19.0,119.0,15.0,10.0,False
9623,2.0,0.0,1.0,1.0,13.0,15.0,130.0,7.0,13.0,False
9624,4.0,1.0,0.0,1.0,40.0,50.0,451.0,28.0,62.0,False
9625,6.0,0.0,2.0,1.0,26.0,33.0,259.0,21.0,70.0,False
9626,10.0,0.0,1.0,2.0,11.0,19.0,160.0,9.0,23.0,False
9627,4.0,0.0,3.0,1.0,39.0,44.0,254.0,35.0,109.0,False
9628,2.0,0.0,5.0,1.0,11.0,16.0,99.0,10.0,26.0,False
9629,9.0,0.0,3.0,1.0,22.0,33.0,215.0,17.0,26.0,False
9630,5.0,0.0,1.0,0.0,13.0,16.0,60.0,10.0,33.0,False
9631,9.0,2.0,2.0,3.0,34.0,47.0,195.0,34.0,121.0,False
9632,9.0,1.0,2.0,4.0,11.0,25.0,103.0,7.0,12.0,False
9633,13.0,1.0,1.0,1.0,16.0,20.0,84.0,17.0,35.0,False
9634,9.0,2.0,3.0,0.0,18.0,26.0,120.0,17.0,42.0,False
9635,1.0,0.0,2.0,2.0,33.0,40.0,170.0,26.0,50.0,False
9636,4.0,0.0,1.0,3.0,24.0,32.0,104.0,17.0,22.0,False
9637,26.0,2.0,2.0,3.0,27.0,31.0,172.0,22.0,38.0,False
9638,10.0,2.0,1.0,0.0,33.0,44.0,225.0,21.0,14.0,False
9639,12.0,1.0,1.0,3.0,19.0,22.0,33.0,19.0,38.0,False
9640,8.0,2.0,1.0,2.0,26.0,31.0,229.0,20.0,39.0,False
9641,3.0,0.0,3.0,2.0,21.0,30.0,133.0,17.0,18.0,False
9642,4.0,0.0,0.0,4.0,22.0,28.0,134.0,22.0,63.0,False
9645,5.0,1.0,1.0,2.0,3.0,4.0,9.0,4.0,1.0,False
9660,8.0,1.0,0.0,2.0,5.0,6.0,0.0,12.0,2.0,False
9661,6.0,0.0,0.0,0.0,3.0,8.0,8.0,10.0,31.0,False
9662,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,False
9663,2.0,0.0,0.0,0.0,8.0,10.0,5.0,14.0,45.0,False
9664,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,False
9665,2.0,1.0,0.0,0.0,5.0,5.0,24.0,6.0,48.0,False
9667,20.0,0.0,1.0,2.0,11.0,16.0,29.0,18.0,31.0,False
9668,23.0,0.0,0.0,2.0,18.0,23.0,6.0,19.0,38.0,True
9670,3.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,False
9672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
9674,10.0,0.0,0.0,0.0,6.0,8.0,12.0,9.0,27.0,False
9676,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,False
9677,5.0,0.0,0.0,0.0,7.0,8.0,9.0,4.0,38.0,False
9678,7.0,1.0,0.0,0.0,26.0,34.0,34.0,22.0,89.0,False
9679,13.0,0.0,0.0,3.0,10.0,14.0,16.0,10.0,25.0,False
9680,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,False
9690,7.0,1.0,2.0,2.0,31.0,34.0,250.0,24.0,65.0,False
9691,5.0,1.0,2.0,0.0,41.0,58.0,261.0,43.0,116.0,False
9692,16.0,3.0,1.0,3.0,26.0,37.0,236.0,20.0,50.0,False
9693,17.0,2.0,1.0,9.0,21.0,36.0,234.0,13.0,30.0,False
9694,26.0,2.0,0.0,5.0,11.0,23.0,87.0,14.0,35.0,False
9695,10.0,2.0,2.0,0.0,40.0,53.0,407.0,27.0,49.0,False
9696,12.0,1.0,4.0,5.0,12.0,23.0,143.0,11.0,11.0,False
9697,3.0,1.0,0.0,1.0,26.0,36.0,251.0,19.0,78.0,False
9698,11.0,1.0,3.0,0.0,18.0,29.0,142.0,21.0,21.0,False
9699,7.0,4.0,2.0,2.0,38.0,62.0,372.0,38.0,85.0,False
9700,0.0,1.0,2.0,0.0,24.0,37.0,156.0,21.0,39.0,False
9701,7.0,3.0,0.0,3.0,15.0,26.0,277.0,16.0,16.0,False
9702,6.0,1.0,0.0,2.0,22.0,33.0,221.0,22.0,56.0,False
9711,18.0,0.0,3.0,6.0,12.0,24.0,132.0,10.0,40.0,False
9712,16.0,0.0,3.0,3.0,27.0,38.0,173.0,23.0,79.0,False
9713,8.0,1.0,2.0,1.0,36.0,54.0,370.0,18.0,28.0,False
9714,7.0,2.0,3.0,2.0,55.0,76.0,640.0,42.0,107.0,False
9715,4.0,0.0,0.0,7.0,43.0,57.0,461.0,38.0,35.0,False
9716,3.0,2.0,1.0,4.0,45.0,67.0,274.0,41.0,66.0,False
9717,7.0,0.0,0.0,2.0,37.0,59.0,299.0,41.0,121.0,False
9718,9.0,3.0,2.0,0.0,23.0,46.0,224.0,20.0,44.0,False
9719,11.0,1.0,3.0,5.0,26.0,46.0,346.0,20.0,68.0,False
9720,6.0,2.0,1.0,2.0,42.0,59.0,346.0,35.0,86.0,False
9721,20.0,2.0,0.0,5.0,36.0,47.0,354.0,24.0,20.0,False
9722,12.0,2.0,4.0,2.0,25.0,44.0,104.0,33.0,98.0,False
9723,9.0,7.0,3.0,6.0,34.0,49.0,204.0,28.0,86.0,False
9724,15.0,1.0,2.0,1.0,83.0,100.0,380.0,76.0,150.0,False
9725,20.0,3.0,1.0,3.0,58.0,69.0,396.0,53.0,185.0,False
9726,8.0,1.0,0.0,2.0,61.0,71.0,326.0,60.0,178.0,False
9727,21.0,2.0,4.0,0.0,73.0,82.0,307.0,63.0,185.0,False
9728,13.0,2.0,5.0,3.0,65.0,71.0,425.0,61.0,149.0,False
9729,7.0,3.0,2.0,1.0,91.0,98.0,556.0,74.0,190.0,False
9730,5.0,3.0,0.0,1.0,62.0,69.0,283.0,48.0,192.0,False
9731,12.0,2.0,1.0,1.0,83.0,91.0,624.0,75.0,263.0,False
9732,5.0,2.0,3.0,2.0,69.0,75.0,239.0,61.0,131.0,False
9733,8.0,1.0,1.0,0.0,106.0,114.0,581.0,101.0,266.0,False
9734,32.0,5.0,0.0,1.0,66.0,76.0,261.0,67.0,140.0,False
9735,6.0,4.0,1.0,4.0,90.0,102.0,478.0,92.0,227.0,False
9736,8.0,1.0,3.0,1.0,99.0,105.0,593.0,98.0,346.0,False
9737,4.0,2.0,0.0,2.0,89.0,102.0,487.0,77.0,239.0,False
9738,0.0,0.0,0.0,0.0,9.0,10.0,33.0,7.0,16.0,False
9739,7.0,1.0,2.0,0.0,69.0,83.0,409.0,60.0,239.0,False
9740,5.0,0.0,0.0,0.0,80.0,88.0,311.0,65.0,182.0,False
9741,28.0,3.0,0.0,3.0,29.0,37.0,106.0,29.0,67.0,False
9742,18.0,0.0,3.0,0.0,102.0,116.0,380.0,83.0,199.0,False
9743,3.0,0.0,4.0,2.0,113.0,128.0,578.0,100.0,466.0,False
9744,8.0,2.0,2.0,4.0,69.0,76.0,279.0,70.0,159.0,False
9745,12.0,2.0,0.0,1.0,109.0,115.0,443.0,74.0,262.0,False
9746,17.0,4.0,1.0,4.0,65.0,74.0,260.0,50.0,154.0,False
9747,10.0,2.0,1.0,1.0,86.0,104.0,383.0,70.0,299.0,False
9748,7.0,3.0,3.0,0.0,59.0,67.0,216.0,59.0,159.0,False
9749,7.0,0.0,1.0,4.0,53.0,60.0,367.0,42.0,137.0,False
9750,10.0,1.0,0.0,3.0,55.0,63.0,224.0,45.0,160.0,False
9751,9.0,0.0,0.0,2.0,64.0,77.0,250.0,69.0,209.0,False
9752,12.0,0.0,1.0,1.0,83.0,92.0,365.0,83.0,291.0,False
9753,2.0,0.0,0.0,2.0,159.0,170.0,887.0,131.0,535.0,False
9754,10.0,2.0,1.0,1.0,70.0,78.0,469.0,62.0,256.0,False
9755,7.0,3.0,1.0,1.0,100.0,109.0,591.0,85.0,270.0,False
9756,13.0,0.0,4.0,2.0,76.0,86.0,389.0,77.0,217.0,False
9757,3.0,2.0,1.0,4.0,69.0,86.0,309.0,68.0,452.0,False
9760,2.0,1.0,1.0,2.0,38.0,44.0,325.0,30.0,61.0,False
9761,0.0,0.0,2.0,3.0,45.0,61.0,534.0,36.0,145.0,False
9762,0.0,0.0,0.0,3.0,14.0,18.0,112.0,11.0,12.0,False
9763,3.0,0.0,0.0,2.0,5.0,10.0,45.0,5.0,2.0,False
9765,6.0,1.0,0.0,2.0,25.0,34.0,341.0,14.0,7.0,False
9766,4.0,3.0,3.0,5.0,28.0,42.0,259.0,27.0,141.0,False
9767,9.0,1.0,0.0,1.0,27.0,32.0,269.0,23.0,131.0,False
9768,16.0,1.0,5.0,3.0,32.0,50.0,273.0,23.0,83.0,False
9770,2.0,0.0,2.0,0.0,8.0,15.0,129.0,2.0,6.0,False
9771,13.0,1.0,1.0,3.0,15.0,20.0,135.0,10.0,17.0,False
9772,1.0,1.0,1.0,2.0,2.0,9.0,26.0,1.0,6.0,False
9773,6.0,0.0,2.0,3.0,35.0,40.0,382.0,28.0,71.0,False
9774,30.0,3.0,3.0,6.0,41.0,50.0,384.0,27.0,64.0,False
9775,15.0,2.0,5.0,2.0,31.0,35.0,266.0,19.0,22.0,False
9776,6.0,2.0,2.0,2.0,38.0,42.0,281.0,37.0,50.0,False
9777,1.0,1.0,2.0,4.0,45.0,57.0,350.0,36.0,104.0,False
9778,1.0,0.0,3.0,3.0,18.0,21.0,116.0,18.0,53.0,False
9793,0.0,0.0,0.0,0.0,8.0,10.0,39.0,9.0,8.0,False
9794,2.0,1.0,3.0,3.0,31.0,35.0,240.0,29.0,105.0,False
9795,2.0,1.0,4.0,1.0,45.0,52.0,250.0,37.0,151.0,False
9797,7.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,15.0,False
9798,5.0,0.0,0.0,0.0,6.0,9.0,19.0,10.0,54.0,False
9800,0.0,0.0,0.0,0.0,5.0,8.0,19.0,7.0,51.0,False
9801,8.0,3.0,3.0,0.0,41.0,46.0,288.0,43.0,199.0,False
9803,4.0,1.0,0.0,0.0,6.0,12.0,16.0,11.0,87.0,False
9805,8.0,3.0,1.0,1.0,17.0,22.0,85.0,21.0,140.0,False
9806,10.0,2.0,1.0,0.0,14.0,17.0,154.0,13.0,153.0,False
9807,12.0,0.0,4.0,1.0,29.0,31.0,114.0,36.0,275.0,False
9808,18.0,1.0,0.0,0.0,25.0,35.0,82.0,32.0,161.0,False
9810,3.0,0.0,0.0,0.0,7.0,9.0,53.0,11.0,110.0,False
9812,3.0,0.0,2.0,2.0,27.0,33.0,160.0,33.0,298.0,False
9813,15.0,5.0,0.0,2.0,33.0,39.0,143.0,48.0,296.0,False
9814,8.0,1.0,0.0,0.0,2.0,4.0,24.0,4.0,10.0,False
9815,21.0,3.0,2.0,0.0,16.0,21.0,90.0,24.0,53.0,False
9816,7.0,3.0,1.0,1.0,28.0,37.0,30.0,40.0,194.0,False
9818,5.0,2.0,0.0,0.0,10.0,14.0,33.0,16.0,49.0,False
9819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9824,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,False
9825,18.0,2.0,0.0,3.0,28.0,35.0,90.0,35.0,290.0,False
9826,16.0,1.0,0.0,0.0,8.0,14.0,34.0,19.0,171.0,False
9827,7.0,2.0,0.0,0.0,16.0,21.0,39.0,24.0,129.0,False
9828,4.0,1.0,0.0,1.0,8.0,16.0,44.0,16.0,69.0,False
9830,7.0,2.0,0.0,2.0,4.0,11.0,16.0,8.0,34.0,False
9831,6.0,1.0,0.0,0.0,1.0,9.0,0.0,13.0,91.0,False
9832,5.0,0.0,0.0,1.0,19.0,23.0,139.0,22.0,44.0,False
9844,10.0,2.0,1.0,6.0,34.0,52.0,212.0,21.0,44.0,False
9846,5.0,1.0,2.0,1.0,18.0,22.0,172.0,16.0,34.0,False
9847,19.0,1.0,0.0,2.0,27.0,29.0,229.0,15.0,36.0,False
9848,6.0,0.0,0.0,3.0,31.0,40.0,191.0,29.0,89.0,False
9849,2.0,1.0,4.0,5.0,38.0,45.0,186.0,29.0,163.0,False
9850,4.0,2.0,0.0,1.0,48.0,51.0,434.0,34.0,185.0,False
9851,7.0,3.0,1.0,2.0,15.0,22.0,89.0,7.0,17.0,False
9855,3.0,0.0,1.0,0.0,2.0,3.0,7.0,3.0,7.0,False
9859,5.0,0.0,3.0,1.0,33.0,38.0,259.0,25.0,93.0,False
9860,5.0,0.0,1.0,1.0,20.0,23.0,174.0,20.0,70.0,False
9861,4.0,0.0,0.0,2.0,25.0,29.0,267.0,21.0,82.0,False
9862,4.0,3.0,4.0,2.0,11.0,17.0,119.0,7.0,66.0,False
9863,4.0,0.0,1.0,3.0,7.0,8.0,48.0,3.0,5.0,False
9864,16.0,0.0,2.0,3.0,23.0,26.0,255.0,12.0,76.0,True
9865,13.0,1.0,1.0,4.0,27.0,37.0,167.0,22.0,63.0,False
9866,2.0,0.0,0.0,5.0,10.0,13.0,169.0,9.0,45.0,False
9867,11.0,0.0,0.0,2.0,28.0,38.0,179.0,25.0,83.0,False
9868,14.0,0.0,2.0,1.0,29.0,34.0,202.0,16.0,29.0,False
9869,4.0,0.0,3.0,1.0,13.0,21.0,97.0,10.0,81.0,False
9870,10.0,1.0,1.0,2.0,19.0,26.0,153.0,19.0,49.0,False
9871,7.0,1.0,0.0,5.0,20.0,23.0,296.0,13.0,31.0,False
9872,7.0,1.0,1.0,3.0,10.0,11.0,89.0,2.0,0.0,False
9873,3.0,2.0,1.0,0.0,23.0,38.0,283.0,9.0,22.0,False
9874,5.0,3.0,1.0,0.0,14.0,22.0,227.0,14.0,49.0,False
9875,22.0,4.0,1.0,3.0,15.0,33.0,99.0,10.0,13.0,False
9876,1.0,1.0,1.0,0.0,9.0,10.0,72.0,6.0,1.0,False
9877,5.0,2.0,0.0,1.0,21.0,31.0,222.0,4.0,19.0,False
9878,12.0,1.0,1.0,2.0,11.0,29.0,142.0,7.0,36.0,False
9879,4.0,1.0,4.0,2.0,20.0,35.0,259.0,12.0,18.0,False
9880,10.0,0.0,1.0,3.0,31.0,49.0,258.0,26.0,201.0,False
9883,1.0,1.0,3.0,3.0,14.0,21.0,180.0,15.0,70.0,False
9884,3.0,1.0,2.0,0.0,11.0,18.0,82.0,6.0,6.0,False
9885,5.0,1.0,1.0,2.0,4.0,7.0,38.0,4.0,2.0,False
9886,6.0,0.0,1.0,2.0,16.0,28.0,152.0,13.0,25.0,False
9887,9.0,0.0,0.0,1.0,22.0,37.0,233.0,13.0,23.0,False
9888,3.0,4.0,1.0,0.0,10.0,16.0,97.0,7.0,1.0,False
9889,9.0,1.0,3.0,1.0,12.0,26.0,141.0,7.0,20.0,False
9890,9.0,2.0,6.0,3.0,25.0,35.0,185.0,25.0,63.0,False
9894,2.0,0.0,0.0,0.0,14.0,18.0,79.0,18.0,51.0,False
9896,9.0,0.0,0.0,1.0,10.0,11.0,63.0,11.0,30.0,False
9898,2.0,0.0,0.0,0.0,10.0,10.0,59.0,10.0,26.0,False
9899,1.0,0.0,0.0,0.0,19.0,23.0,84.0,20.0,104.0,False
9901,5.0,0.0,0.0,1.0,18.0,22.0,108.0,19.0,130.0,False
9902,18.0,3.0,3.0,1.0,54.0,61.0,193.0,56.0,195.0,False
9903,14.0,2.0,0.0,2.0,54.0,59.0,139.0,60.0,205.0,False
9904,30.0,1.0,2.0,3.0,34.0,43.0,187.0,37.0,219.0,False
9905,16.0,2.0,1.0,0.0,58.0,62.0,276.0,53.0,207.0,False
9906,12.0,2.0,2.0,1.0,59.0,66.0,184.0,68.0,200.0,False
9907,22.0,1.0,0.0,0.0,58.0,66.0,257.0,59.0,226.0,False
9908,19.0,2.0,0.0,2.0,58.0,72.0,226.0,80.0,250.0,False
9909,20.0,0.0,0.0,0.0,56.0,66.0,234.0,70.0,195.0,False
9910,1.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0,5.0,False
9911,24.0,1.0,0.0,1.0,28.0,35.0,76.0,37.0,127.0,False
9912,6.0,0.0,1.0,0.0,58.0,65.0,250.0,60.0,293.0,False
9913,1.0,0.0,0.0,0.0,3.0,5.0,14.0,6.0,10.0,False
9914,6.0,3.0,0.0,1.0,41.0,47.0,138.0,36.0,159.0,False
9915,11.0,0.0,1.0,0.0,7.0,10.0,19.0,11.0,53.0,False
9916,3.0,0.0,0.0,0.0,49.0,55.0,220.0,53.0,200.0,False
9936,14.0,1.0,0.0,2.0,25.0,35.0,243.0,25.0,128.0,False
9937,13.0,3.0,0.0,1.0,22.0,46.0,310.0,16.0,135.0,False
9938,20.0,3.0,2.0,0.0,21.0,42.0,263.0,19.0,72.0,False
9939,15.0,7.0,2.0,1.0,27.0,44.0,384.0,29.0,96.0,False
9940,16.0,1.0,0.0,3.0,40.0,50.0,257.0,28.0,168.0,False
9941,8.0,0.0,1.0,4.0,15.0,32.0,243.0,12.0,36.0,False
9942,20.0,3.0,1.0,2.0,15.0,26.0,169.0,11.0,9.0,False
9943,14.0,4.0,2.0,2.0,17.0,26.0,139.0,18.0,78.0,False
9945,10.0,1.0,1.0,1.0,17.0,31.0,26.0,24.0,75.0,False
9946,8.0,2.0,1.0,0.0,17.0,23.0,154.0,25.0,88.0,False
9947,5.0,1.0,0.0,0.0,10.0,16.0,61.0,11.0,24.0,False
9948,9.0,0.0,0.0,3.0,7.0,21.0,47.0,15.0,45.0,False
9949,18.0,0.0,0.0,2.0,17.0,27.0,133.0,20.0,111.0,False
9950,19.0,1.0,0.0,0.0,8.0,18.0,70.0,15.0,70.0,False
9951,15.0,0.0,0.0,2.0,16.0,21.0,60.0,14.0,40.0,False
9955,18.0,1.0,3.0,2.0,37.0,58.0,400.0,29.0,45.0,False
9956,6.0,3.0,1.0,2.0,36.0,49.0,334.0,39.0,91.0,False
9968,4.0,0.0,3.0,1.0,52.0,71.0,329.0,37.0,159.0,False
9969,18.0,4.0,1.0,3.0,19.0,29.0,75.0,15.0,3.0,False
9970,11.0,2.0,0.0,1.0,42.0,50.0,123.0,36.0,59.0,False
9972,4.0,2.0,2.0,0.0,35.0,43.0,192.0,27.0,59.0,True
9973,9.0,1.0,0.0,0.0,46.0,53.0,271.0,35.0,79.0,False
9974,11.0,1.0,2.0,2.0,24.0,28.0,168.0,19.0,37.0,False
9975,1.0,2.0,1.0,0.0,47.0,61.0,497.0,31.0,124.0,False
9976,8.0,1.0,2.0,1.0,21.0,30.0,185.0,13.0,13.0,False
